302599.4684130177	4124025.3061632225
302599.5955034731	4124025.74305287
302599.7062670223	4124026.1816515042
302599.8054796688	4124026.630381973
302599.8939196107	4124027.0893663457
302599.9686724188	4124027.5474962313
302600.0323778621	4124028.0265001357
302600.08808770054	4124028.498423963
302600.1477800848	4124028.9896349036
302600.2131334781	4124029.4626573627
302600.2880846489	4124029.9296983792
302600.3419786934	4124030.2404893944
302600.4506670474	4124030.877696426
302600.49452080764	4124031.175059709
302600.5595232494	4124031.657969862
302600.6263567436	4124032.1247667377
302600.7194963926	4124032.7192491605
302600.84059014294	4124033.4727891986
302600.9117723944	4124033.9160265047
302600.9840532769	4124034.371592907
302601.05314507335	4124034.8579210346
302601.1253191476	4124035.4719347083
302601.16181817	4124035.797130022
302601.20994439	4124036.2638048236
302601.2494341363	4124036.744761855
302601.2779528137	4124037.240001114
302601.30140557326	4124037.7400011127
302601.3406664372	4124038.3917345125
302601.3802324769	4124038.874888806
302601.4211412914	4124039.346568497
302601.44491448463	4124039.6722520883
302601.47866692505	4124040.347667128
302601.48705925886	4124040.68860951
302601.4970690241	4124041.3405870483
302601.50489678234	4124041.6770128314
302601.52537407744	4124042.1888536513
302601.54981865734	4124042.6870225985
302601.56684746593	4124043.2147325575
302601.56680169154	4124043.8512071697
302601.55834832246	4124044.2021593186
302601.5430895316	4124044.7213243563
302601.5350634088	4124045.2489122446
302601.53677239385	4124045.7829698604
302601.5416552054	4124046.269542128
302601.5472551825	4124046.7729600957
302601.55264153494	4124047.267100725
302601.55425896554	4124047.794566539
302601.5443254943	4124048.264171036
302601.5207354061	4124048.7627061913
302601.49325432815	4124049.2504991596
302601.47285332595	4124049.709239395
302601.4489122862	4124050.2229112685
302601.4171587458	4124050.686778455
302601.36996331124	4124051.1834825594
302601.3165270319	4124051.6685899775
302601.2648760318	4124052.160899553
302601.22216668027	4124052.6536974013
302601.18691887805	4124053.145274552
302601.15338005894	4124053.6366075585
302601.11733879906	4124054.1318468186
302601.0702501781	4124054.6192735764
302601.0113970268	4124055.0966905686
302600.9395128731	4124055.579600721
302600.8486467825	4124056.0868028714
302600.7431322577	4124056.5903429124
302600.6262804493	4124057.0708116586
302600.4860521795	4124057.5907091214
302600.3383318422	4124058.1130479886
302600.2060228828	4124058.59083119
302600.06870903866	4124059.1198839257
302599.95287957235	4124059.5902208383
302599.8144213193	4124060.1186632277
302599.6809069142	4124060.5808214257
302599.51855339855	4124061.104869276
302599.3580919728	4124061.627818497
302599.21932854503	4124062.1109727896
302599.0821062572	4124062.61048451
302598.94531121105	4124063.114879043
302598.8077379707	4124063.622813615
302598.67243828706	4124064.122813611
302598.54688897124	4124064.586192522
302598.4204699028	4124065.0640977942
302598.29312004964	4124065.586924939
302598.18786492286	4124066.0704454468
302598.0866991521	4124066.5960802166
302598.0044542791	4124067.0992540424
302597.9307085503	4124067.6400255268
302597.87234368396	4124068.1419786518
302597.8262316218	4124068.668467909
302597.7996355536	4124069.2074083383
302597.78329338937	4124069.748423965
302597.76653924026	4124070.270640757
302597.74673333165	4124070.825572402
302597.7393785954	4124071.349498183
302597.7447649474	4124071.8505968153
302597.7522264957	4124072.345958143
302597.75436272525	4124072.8554796306
302597.74607720244	4124073.3957628324
302597.72677483514	4124073.8784288475
302597.691389703	4124074.384654431
302597.64117302885	4124074.9149278705
302597.59658684616	4124075.3951524803
302597.55941643694	4124075.884410294
302597.5279375554	4124076.3754991586
302597.49749627133	4124076.8745225994
302597.46996941604	4124077.3260606844
302597.439604426	4124077.8209337285
302597.4117876527	4124078.2909044307
302597.39022698277	4124078.7845567754
302597.38175835635	4124079.2370714233
302597.3828417299	4124079.6912950603
302597.38212456706	4124080.158091933
302597.3728929986	4124080.621592911
302597.3590227602	4124081.0841173246
302597.3444048394	4124081.542369277
302597.3293901924	4124082.007701307
302597.3129106994	4124082.519053849
302597.2982470038	4124082.9786485755
302597.28227105143	4124083.4786485764
302597.26794304734	4124083.927379043
302597.25303521124	4124084.395396618
302597.2369677058	4124084.8993028714
302597.2212053765	4124085.395518691
302597.2056414132	4124085.8858751357
302597.1892992492	4124086.3988145916
302597.17379632	4124086.886485488
302597.15701165056	4124087.4144395906
302597.14095940517	4124087.919810684
302597.1235491269	4124088.4672960346
302597.1074205864	4124088.9751085364
302597.0914751537	4124089.4775499413
302597.0749956606	4124089.994395645
302597.05811943964	4124090.524180802
302597.0408159724	4124091.067881971
302597.0264727112	4124091.578746231
302597.02145256987	4124092.1228136104
302597.0253435605	4124092.6357530677
302597.0256945138	4124093.19239369
302597.01943840866	4124093.7334093177
302597.0113970281	4124094.264781384
302597.0033709039	4124094.7767442777
302596.9951921945	4124095.306895643
302596.9875322819	4124095.8115343163
302596.97950615827	4124096.3421739656
302596.97151055234	4124096.863536269
302596.96359124174	4124097.379039199
302596.9559465871	4124097.8844102924
302596.95059075224	4124098.3988145906
302596.9518267162	4124098.91077748
302596.9553057185	4124099.484019668
302596.9541918279	4124100.0158800203
302596.95097222214	4124100.5548204514
302596.9472643365	4124101.08582631
302596.9433886053	4124101.624644668
302596.9397417535	4124102.1433214275
302596.9360033504	4124102.686900528
302596.93228020705	4124103.2301134174
302596.9297472466	4124103.736583144
302596.9360186097	4124104.3253282616
302596.9535204398	4124104.8586534546
302596.9700457084	4124105.4063829468
302596.97862114897	4124105.9303087285
302596.9847399234	4124106.454478651
302596.99062981515	4124106.9904893953
302596.999968195	4124107.5366319725
302597.0089251039	4124108.0562852942
302597.0169664854	4124108.607432755
302597.02445855096	4124109.156627086
302597.0311113838	4124109.6446641968
302597.0365740294	4124110.2220567763
302597.03047051467	4124110.7314561903
302597.0081926817	4124111.27344838
302596.97205987	4124111.8181261127
302596.93867363967	4124112.3210558016
302596.91245903866	4124112.839366348
302596.8954454897	4124113.3126329477
302596.8742815495	4124113.870005995
302596.8426958549	4124114.37928334
302596.80093254935	4124114.881968886
302596.76159539237	4124115.381114395
302596.7311235893	4124115.8615831453
302596.70233025413	4124116.374644669
302596.6712328419	4124116.872691543
302596.62977471424	4124117.3545030653
302596.5840746395	4124117.8353380268
302596.54414238926	4124118.3198350966
302596.5125109191	4124118.749278458
302596.47032036737	4124119.2605089266
302596.4189287665	4124119.733897599
302596.3626543519	4124120.1423448636
302596.27505364304	4124120.6525987727
302596.1837297904	4124121.0835069725
302596.0667101382	4124121.544322404
302595.9426256643	4124121.9558214257
302595.78483452776	4124122.4034532625
302595.6233965384	4124122.7963975966
302595.42108025576	4124123.2236436917
302595.223097468	4124123.5871690824
302594.980192803	4124123.978404434
302594.7428270811	4124124.31312123
302594.4180742741	4124124.7119249403
302593.8021074767	4124125.327769666
302593.25878777495	4124125.76710072
302592.88464226667	4124126.0218614666
302592.52761712094	4124126.2331651743
302592.16139092366	4124126.4200548246
302591.8033892147	4124126.5763048246
302591.41258110886	4124126.7203477933
302591.0060717097	4124126.8518175213
302590.6490923407	4124126.955577284
302590.2528978825	4124127.0614122427
302589.8792101379	4124127.1536974036
302589.5463396546	4124127.2288927166
302589.18121209124	4124127.2934679077
302588.845488214	4124127.337047011
302588.4703051095	4124127.3776964275
302588.1119371889	4124127.414195449
302587.7645708567	4124127.448130994
302587.4335161684	4124127.4724229877
302587.0313173765	4124127.4854845116
302586.6845766547	4124127.4802354877
302586.29790367966	4124127.455333148
302585.93142571335	4124127.42237416
302585.5626513003	4124127.3868517005
302585.208838129	4124127.353770646
302584.8385759827	4124127.3219102924
302584.487120295	4124127.296275528
302584.1090837947	4124127.2783311917
302583.7745043271	4124127.273082169
302583.3630434503	4124127.279918106
302582.9952074513	4124127.2965196664
302582.5758882994	4124127.3239854863
302582.1720797054	4124127.350230604
302581.764303827	4124127.3700059927
302581.3518358696	4124127.385264784
302580.9531465999	4124127.398814589
302580.5392595761	4124127.412364396
302580.1182695853	4124127.4265245493
302579.72191491077	4124127.439952284
302579.32819237665	4124127.453257952
302578.92407860677	4124127.4669298246
302578.5421205993	4124127.479991347
302578.1403261657	4124127.493663221
302577.76332726347	4124127.506480606
302577.34536614397	4124127.5206407593
302576.9301058278	4124127.5349229886
302576.547041559	4124127.547862441
302576.1101213924	4124127.562632948
302575.7076021657	4124127.576304823
302575.26383080496	4124127.5914415414
302574.8239962091	4124127.6062120516
302574.3730074413	4124127.621592914
302573.91210045706	4124127.6372179086
302573.43603386777	4124127.6534532625
302572.9620501041	4124127.6693224013
302572.4649950494	4124127.686046034
302571.98676171264	4124127.7022813843
302571.46458306356	4124127.719737441
302570.9639879692	4124127.7367052133
302570.456518793	4124127.7539171255
302569.93634667306	4124127.7714952515
302569.4122072685	4124127.7890733806
302568.9132753846	4124127.8059190805
302568.40106072463	4124127.8232530663
302567.9349352354	4124127.8391222064
302567.4302050101	4124127.85633412
302566.89057793695	4124127.8745226003
302566.40429558605	4124127.8910020916
302565.87870659685	4124127.9090684936
302565.3480593202	4124127.927134905
302564.84707512765	4124127.9434923246
302564.3219973094	4124127.9519151747
302563.797117853	4124127.9517931077
302563.2571169373	4124127.9532579463
302562.7429262628	4124127.960582169
302562.2044970023	4124127.9705919307
302561.6870943538	4124127.980723772
302561.1729647162	4124127.990733538
302560.6236788258	4124128.001597793
302560.113165522	4124128.011363419
302559.59316124895	4124128.0216173255
302559.0688005931	4124128.0316270897
302558.56947960786	4124128.041270643
302558.08811059	4124128.0506700585
302557.55981316464	4124128.061046036
302557.0328051094	4124128.071299943
302556.5442797191	4124128.080943496
302556.01927819115	4124128.091197403
302555.50959648954	4124128.1010850966
302554.9931704047	4124128.1112169325
302554.5162569514	4124128.119517713
302553.9909655099	4124128.1207384155
302553.4969469547	4124128.1237901766
302552.99240746547	4124128.1298936885
302552.52221550816	4124128.1364854877
302552.0195757379	4124128.143077284
302551.53589501383	4124128.149302868
302551.05606713344	4124128.1497911513
302550.5744005673	4124128.1388048246
302550.0977388845	4124128.126719863
302549.6295000557	4124128.1206163457
302549.1573397148	4124128.1179308016
302548.7278429512	4124128.115977676
302548.2383791442	4124128.113658341
302547.78174462385	4124128.1091417377
302547.3404528131	4124128.1064561936
302546.8731981745	4124128.1040147836
302546.4203859804	4124128.101207169
302545.9860826976	4124128.0924181063
302545.55982842506	4124128.074839981
302545.13954033714	4124128.045176894
302544.7339693539	4124128.0112413475
302544.36662163626	4124127.98133412
302544.0066286565	4124127.95826283
302543.2498232353	4124127.9207872464
302542.9126192571	4124127.9018663475
302542.59134545276	4124127.877086072
302542.2423693186	4124127.843516738
302541.92549767485	4124127.81348744
302541.61065545	4124127.7884630254
302541.11464562267	4124127.7462266996
302540.7347780707	4124127.7002061927
302540.18958153727	4124127.6208604868
302539.6552645206	4124127.5592149785
302539.1127077567	4124127.501353653
302538.60099663725	4124127.419322406
302538.1083590017	4124127.3092149785
302537.623121881	4124127.188365372
302537.1400743959	4124127.0891222055
302536.6438509454	4124126.980967911
302536.134405756	4124126.8620714266
302535.6154467097	4124126.758067521
302535.082495356	4124126.6417345107
302534.53874840634	4124126.5257677133
302533.9933001045	4124126.3857530677
302533.4208971496	4124126.202647596
302533.12956872	4124126.0910753324
302532.8524614818	4124125.969981582
302532.5798174371	4124125.8350938857
302532.1401125435	4124125.5813097074
302531.8079592228	4124125.3564561894
302531.5655352117	4124125.170054825
302531.12779107137	4124124.7751573627
302530.7346636284	4124124.3476671292
302530.43227257626	4124124.0000108792
302530.2004152775	4124123.725352675
302529.8767458433	4124123.2828477924
302529.60047020786	4124122.8155626343
302529.3364473808	4124122.3112901766
302529.1167589664	4124121.791270646
302528.9442965026	4124121.257213023
302528.78409447544	4124120.72230092
302528.63799920137	4124120.2097276775
302528.535887384	4124119.7002061903
302528.48721947626	4124119.180674941
302528.49592461536	4124118.6644395897
302528.5613161564	4124118.1749376366
302528.68331780296	4124117.7026475985
302528.8394915103	4124117.257945449
302529.0018602839	4124116.8291124417
302529.16165032354	4124116.413340956
302529.3177858818	4124116.0020860727
302529.4765917292	4124115.576060681
302529.63073601655	4124115.1361192763
302529.77389397577	4124114.675914199
302529.90651574126	4124114.1821397846
302530.01325097133	4124113.687266739
302530.1000887379	4124113.1494249436
302530.1668001655	4124112.5687364647
302530.20444359846	4124112.2578233806
302530.27773156186	4124111.7680772846
302530.34092583664	4124111.366221815
302530.38494744315	4124111.061534313
302530.48730339954	4124110.409434704
302530.5380693914	4124110.099742324
302530.5883776179	4124109.793712051
302530.6945253856	4124109.1480821683
302530.7439104542	4124108.8402208365
302530.7898699279	4124108.5189317805
302530.8267961979	4124108.2148546297
302530.860205315	4124107.8648790396
302530.88190331415	4124107.546275525
302530.92146935326	4124106.8515733783
302530.9508425228	4124106.487071427
302530.98593773774	4124106.1490587285
302531.02467217343	4124105.8044542377
302531.06115593924	4124105.4390977947
302531.1108995919	4124104.7336534546
302531.1727587213	4124104.006602676
302531.2087465766	4124103.6394151766
302531.2691103463	4124102.9400743553
302531.3155352108	4124102.204844859
302531.34487023385	4124101.835704238
302531.37251152843	4124101.4602159564
302531.3927675722	4124101.0948595107
302531.40473809233	4124100.7053331486
302531.40752282017	4124100.317881973
302531.4089342586	4124099.9205431044
302531.4157701966	4124099.5363878333
302531.43070855073	4124099.1285509174
302531.4426027762	4124098.7356065805
302531.4457308284	4124098.3411974004
302531.44428887335	4124097.924693496
302531.44927849795	4124097.5041612685
302531.467184686	4124096.849620255
302531.4786898132	4124096.4696153738
302531.49087395635	4124096.0592149813
302531.4984346865	4124095.657481582
302531.49730553664	4124095.2806505263
302531.48936333566	4124094.895518691
302531.48454155924	4124094.51551381
302531.4858004081	4124094.13831654
302531.4866396412	4124093.763682752
302531.4800096995	4124093.375255019
302531.46677269874	4124093.0098985755
302531.4540697569	4124092.6219591238
302531.4484392644	4124092.2620958416
302531.44586815895	4124091.856944475
302531.44419731974	4124091.470469862
302531.4423815245	4124091.083873186
302531.4404818058	4124090.70765248
302531.4383303161	4124090.3078722074
302531.43629326764	4124089.9293321706
302531.43418755586	4124089.5286974004
302531.43221154145	4124089.1538194716
302531.42951073614	4124088.6460069725
302531.4274584296	4124088.257090956
302531.4239717958	4124087.606212051
302531.42182030715	4124087.2115587317
302531.4189516547	4124086.6807970116
302531.41513695754	4124085.9985460313
302531.41207756865	4124085.4703477924
302531.4082094674	4124084.794322404
302531.40572991257	4124084.3640245516
302531.40320458467	4124083.935923967
302531.4004427431	4124083.4709581463
302531.3976198678	4124082.9792589257
302531.39522423723	4124082.529063615
302531.39291252976	4124082.0202745497
302531.39083733596	4124081.5181993544
302531.38861718227	4124080.989512833
302531.3857027519	4124080.3156847083
302531.3842150208	4124079.939830211
302531.3819338316	4124079.392344864
302531.3801104061	4124078.8396104868
302531.3785463803	4124078.2799181044
302531.3767992498	4124077.684092912
302531.38281121186	4124077.11329213
302531.40443291643	4124076.515147594
302531.4308001033	4124075.767466933
302531.4390017024	4124075.3939317763
302531.4487215505	4124074.826915177
302531.4606844432	4124074.079844863
302531.4687868593	4124073.553843886
302531.4741121773	4124073.201915175
302531.48239006905	4124072.6589464247
302531.49167504185	4124072.0533556053
302531.50162377325	4124071.351695448
302531.5068727975	4124070.974864394
302531.51408257365	4124070.441783337
302531.52239098534	4124069.888804822
302531.5307451715	4124069.351451307
302531.5388552195	4124068.8003038443
302531.5492464538	4124068.086802872
302531.554304742	4124067.7425645883
302531.5626207825	4124067.203990372
302531.57169213245	4124066.6491808034
302531.5827318673	4124065.9576524817
302531.5888277517	4124065.584239395
302531.5969988351	4124065.0806993563
302531.60602440906	4124064.507701308
302531.614676141	4124063.965464978
302531.6239153377	4124063.4167589247
302531.6325289253	4124062.8931993544
302531.64066948806	4124062.3776964247
302531.6424242483	4124061.8297227914
302531.6323458185	4124061.311534316
302531.62182488455	4124060.7862657597
302531.6179415217	4124060.2517198627
302531.6178194515	4124059.569835097
302531.61825432815	4124059.2241319744
302531.6180407043	4124058.734996231
302531.6172777638	4124058.205943495
302531.61681237177	4124057.584483534
302531.6168200009	4124057.2360948613
302531.61678185343	4124056.710215957
302531.6162706842	4124056.184337048
302531.61578240385	4124055.7076524785
302531.61533989816	4124055.1812852933
302531.6150881278	4124054.667369277
302531.6147066592	4124054.158458146
302531.6139971243	4124053.6569932983
302531.6132723325	4124053.1388048218
302531.61262383347	4124052.6286729877
302531.6120668873	4124052.1348985736
302531.6112963187	4124051.6314806053
302531.6103807923	4124051.134532364
302531.6092974178	4124050.6316026724
302531.60848107317	4124050.111705218
302531.60774102283	4124049.6273302147
302531.6068026057	4124049.144908341
302531.6053072448	4124048.4261583406
302531.6042391286	4124048.0273546283
302531.6036364075	4124047.6911729886
302531.6024614813	4124047.1921495493
302531.6005617606	4124046.5505479896
302531.59899010544	4124046.0827745493
302531.5970140932	4124045.586436659
302531.59541955043	4124045.128550919
302531.59420647495	4124044.782481582
302531.59132256405	4124044.156627089
302531.58695092134	4124043.379527478
302531.5848375801	4124042.9041856825
302531.5834948067	4124042.4272569735
302531.5816484933	4124041.9510606835
302531.5780855657	4124041.2965196692
302531.57542290655	4124040.8237413466
302531.5731798643	4124040.3532823627
302531.5724092955	4124039.879527478
302531.5717760563	4124039.4406847083
302531.5707155709	4124039.0759386136
302531.5694262015	4124038.640513808
